trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
551,False,"{'a': 0.1, 'e': 0.852001408655464}",30,0,-64.55924592522484,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
552,False,"{'a': 0.1, 'e': 0.8514774432500848}",20,11,-34.247089728831725,"{0: 5, 1: 2, 2: 1, 3: 1, 4: 0}",1
553,False,"{'a': 0.1, 'e': 0.8509526263673333}",20,0,-5.765805852417178,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
554,False,"{'a': 0.1, 'e': 0.8504269585320262}",25,0,-117.7964182883067,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
555,False,"{'a': 0.1, 'e': 0.8499004402698315}",20,0,-118.81448485475492,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
556,False,"{'a': 0.1, 'e': 0.8493730721072673}",30,19,-8.42774224935438,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
557,False,"{'a': 0.1, 'e': 0.8488448545717019}",20,0,-139.570984192796,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
558,False,"{'a': 0.1, 'e': 0.8483157881913526}",30,0,-65.26577624152833,"{0: 22, 1: 2, 2: 3, 3: 3, 4: 0}",0
559,False,"{'a': 0.1, 'e': 0.8477858734952858}",20,0,-114.12931668149933,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
560,False,"{'a': 0.1, 'e': 0.8472551110134161}",20,0,-154.5531499488606,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
561,False,"{'a': 0.1, 'e': 0.846723501276506}",20,0,-86.50671125556639,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
562,False,"{'a': 0.1, 'e': 0.8461910448161652}",25,0,-93.72280984747589,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
563,False,"{'a': 0.1, 'e': 0.8456577421648502}",20,0,-37.95928830919715,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
564,False,"{'a': 0.1, 'e': 0.8451235938558634}",30,0,-26.450722458605085,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
565,False,"{'a': 0.1, 'e': 0.8445886004233533}",20,0,-89.22714038308462,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
566,False,"{'a': 0.1, 'e': 0.8440527624023131}",25,0,-37.91355321206965,"{0: 16, 1: 6, 2: 3, 3: 0, 4: 0}",0
567,False,"{'a': 0.1, 'e': 0.8435160803285807}",30,0,-113.85079000221523,"{0: 18, 1: 5, 2: 5, 3: 1, 4: 1}",0
568,False,"{'a': 0.1, 'e': 0.8429785547388384}",25,0,-90.91789622365859,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
569,False,"{'a': 0.1, 'e': 0.8424401861706116}",20,11,-26.2961267119203,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 0}",1
570,False,"{'a': 0.1, 'e': 0.8419009751622688}",25,0,-92.03214590548824,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
571,False,"{'a': 0.1, 'e': 0.841360922253021}",25,0,-175.58051952003086,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
572,False,"{'a': 0.1, 'e': 0.840820027982921}",20,0,-143.69895838937867,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
573,False,"{'a': 0.1, 'e': 0.8402782928928632}",20,0,-96.73412056896579,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
574,False,"{'a': 0.1, 'e': 0.8397357175245824}",20,0,-54.42596230631849,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
575,False,"{'a': 0.1, 'e': 0.8391923024206541}",25,14,-115.7164784937639,"{0: 6, 1: 1, 2: 0, 3: 2, 4: 2}",1
576,False,"{'a': 0.1, 'e': 0.8386480481244935}",20,0,-117.39624994348937,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
577,False,"{'a': 0.1, 'e': 0.8381029551803544}",20,0,-81.40501833668759,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
578,False,"{'a': 0.1, 'e': 0.8375570241333301}",25,7,-55.041462516986854,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 0}",1
579,False,"{'a': 0.1, 'e': 0.8370102555293514}",35,0,-204.55824193536648,"{0: 21, 1: 2, 2: 8, 3: 1, 4: 3}",0
580,False,"{'a': 0.1, 'e': 0.8364626499151869}",30,0,-123.57755521311407,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 3}",0
581,False,"{'a': 0.1, 'e': 0.8359142078384423}",20,0,-144.70288828572177,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 2}",0
582,False,"{'a': 0.1, 'e': 0.8353649298475595}",20,0,-94.11306909655104,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
583,False,"{'a': 0.1, 'e': 0.8348148164918164}",20,0,-43.58781639860386,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",1
584,False,"{'a': 0.1, 'e': 0.8342638683213264}",30,0,-184.70209827104694,"{0: 17, 1: 2, 2: 8, 3: 0, 4: 3}",0
585,False,"{'a': 0.1, 'e': 0.8337120858870376}",30,0,-89.28460498110684,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
586,False,"{'a': 0.1, 'e': 0.8331594697407324}",20,0,-84.30420873616926,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
587,False,"{'a': 0.1, 'e': 0.8326060204350269}",25,0,-119.75770736427182,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
588,False,"{'a': 0.1, 'e': 0.8320517385233703}",20,0,-62.14131158512332,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
589,False,"{'a': 0.1, 'e': 0.8314966245600446}",20,0,-38.14494978205063,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
590,False,"{'a': 0.1, 'e': 0.8309406791001636}",25,0,-127.96696543877584,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
591,False,"{'a': 0.1, 'e': 0.8303839026996727}",25,0,-93.357280001231,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
592,False,"{'a': 0.1, 'e': 0.8298262959153483}",30,0,-89.81727536861129,"{0: 21, 1: 2, 2: 3, 3: 4, 4: 0}",0
593,False,"{'a': 0.1, 'e': 0.8292678593047971}",20,0,-126.32558424724954,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
594,False,"{'a': 0.1, 'e': 0.8287085934264558}",20,2,-73.21463589090536,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 0}",1
595,False,"{'a': 0.1, 'e': 0.8281484988395901}",25,0,-152.13103314769003,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
596,False,"{'a': 0.1, 'e': 0.8275875761042946}",20,0,-123.53454208935229,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
597,False,"{'a': 0.1, 'e': 0.8270258257814919}",20,0,-57.201597079468144,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
598,False,"{'a': 0.1, 'e': 0.8264632484329323}",30,0,-107.51168338522723,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
599,False,"{'a': 0.1, 'e': 0.8258998446211931}",20,0,-61.70529918284467,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
600,False,"{'a': 0.1, 'e': 0.8253356149096783}",20,0,-133.84987419005347,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
601,False,"{'a': 0.1, 'e': 0.8247705598626173}",25,0,-14.526842205892896,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
602,False,"{'a': 0.1, 'e': 0.8242046800450651}",30,0,-50.41086222477733,"{0: 23, 1: 4, 2: 2, 3: 0, 4: 1}",0
603,False,"{'a': 0.1, 'e': 0.8236379760229016}",30,8,-128.65021315221705,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 3}",1
604,False,"{'a': 0.1, 'e': 0.8230704483628307}",20,0,-60.38102296994499,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
605,False,"{'a': 0.1, 'e': 0.82250209763238}",20,0,-11.486477862014793,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
606,False,"{'a': 0.1, 'e': 0.8219329243999002}",20,0,-50.16972523784677,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
607,False,"{'a': 0.1, 'e': 0.8213629292345646}",20,0,3.3120958454761222,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
608,False,"{'a': 0.1, 'e': 0.8207921127063681}",20,0,-112.52470738727055,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
609,False,"{'a': 0.1, 'e': 0.8202204753861273}",25,15,-8.28901328187862,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
610,False,"{'a': 0.1, 'e': 0.8196480178454795}",20,0,-109.21457082900028,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
611,False,"{'a': 0.1, 'e': 0.8190747406568822}",20,3,-18.18166660948663,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
612,False,"{'a': 0.1, 'e': 0.8185006443936125}",20,2,-71.1473286244142,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 2}",1
613,False,"{'a': 0.1, 'e': 0.8179257296297665}",25,0,-95.68592153615795,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
614,False,"{'a': 0.1, 'e': 0.8173499969402591}",25,0,-143.6929508268577,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
615,False,"{'a': 0.1, 'e': 0.8167734469008229}",25,0,-123.76555101914852,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
616,False,"{'a': 0.1, 'e': 0.8161960800880078}",30,0,-60.008362967779064,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
617,False,"{'a': 0.1, 'e': 0.8156178970791806}",30,0,-136.41092346414283,"{0: 21, 1: 0, 2: 5, 3: 2, 4: 2}",0
618,False,"{'a': 0.1, 'e': 0.8150388984525244}",25,0,-174.23270858513223,"{0: 14, 1: 0, 2: 7, 3: 2, 4: 2}",0
619,False,"{'a': 0.1, 'e': 0.8144590847870377}",25,0,-177.646909158476,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
620,False,"{'a': 0.1, 'e': 0.8138784566625339}",20,0,-129.36689436160356,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
621,False,"{'a': 0.1, 'e': 0.8132970146596414}",20,0,-122.23837240042593,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
622,False,"{'a': 0.1, 'e': 0.812714759359802}",25,0,-130.40799066368848,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
623,False,"{'a': 0.1, 'e': 0.812131691345271}",25,0,-31.010733199681184,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
624,False,"{'a': 0.1, 'e': 0.8115478111991162}",20,0,-130.15966222468592,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
625,False,"{'a': 0.1, 'e': 0.8109631195052179}",20,0,-119.21530643793865,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
626,False,"{'a': 0.1, 'e': 0.8103776168482677}",20,0,-103.48488881117855,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
627,False,"{'a': 0.1, 'e': 0.8097913038137682}",25,0,-71.56860158802176,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
628,False,"{'a': 0.1, 'e': 0.8092041809880323}",20,0,-43.87240757610343,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
629,False,"{'a': 0.1, 'e': 0.8086162489581828}",25,0,-57.0815468923293,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
630,False,"{'a': 0.1, 'e': 0.8080275083121519}",25,0,-148.320702360564,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
631,False,"{'a': 0.1, 'e': 0.8074379596386799}",20,5,-129.9823032600776,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 2}",1
632,False,"{'a': 0.1, 'e': 0.8068476035273155}",20,0,-53.693728037865334,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
633,False,"{'a': 0.1, 'e': 0.806256440568415}",20,0,-72.56632860378318,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
634,False,"{'a': 0.1, 'e': 0.805664471353141}",30,4,-126.72610572767694,"{0: 13, 1: 1, 2: 10, 3: 2, 4: 0}",1
635,False,"{'a': 0.1, 'e': 0.8050716964734628}",20,6,-62.337825176198386,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
636,False,"{'a': 0.1, 'e': 0.8044781165221552}",20,0,-121.41552762511296,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
637,False,"{'a': 0.1, 'e': 0.8038837320927981}",25,0,-79.59465457330634,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
638,False,"{'a': 0.1, 'e': 0.8032885437797759}",30,0,-229.31177856118288,"{0: 16, 1: 5, 2: 4, 3: 1, 4: 4}",0
639,False,"{'a': 0.1, 'e': 0.802692552178277}",20,0,-125.77566490697345,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
640,False,"{'a': 0.1, 'e': 0.8020957578842925}",35,0,-120.67366912277046,"{0: 26, 1: 1, 2: 5, 3: 1, 4: 2}",0
641,False,"{'a': 0.1, 'e': 0.8014981614946173}",20,0,-116.28120279440137,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
642,False,"{'a': 0.1, 'e': 0.8008997636068472}",20,0,-60.96098018787114,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
643,False,"{'a': 0.1, 'e': 0.8003005648193803}",20,0,-98.6356183747663,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
644,False,"{'a': 0.1, 'e': 0.7997005657314152}",30,0,-104.76234884001914,"{0: 18, 1: 7, 2: 3, 3: 1, 4: 1}",0
645,False,"{'a': 0.1, 'e': 0.7990997669429512}",25,10,-137.1721228348799,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 3}",1
646,False,"{'a': 0.1, 'e': 0.7984981690547867}",20,14,-1.8978602394379989,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
647,False,"{'a': 0.1, 'e': 0.7978957726685196}",30,0,-51.16052690455596,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
648,False,"{'a': 0.1, 'e': 0.7972925783865464}",25,8,-53.44750982336011,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
649,False,"{'a': 0.1, 'e': 0.7966885868120613}",25,0,-67.32724590323122,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
650,False,"{'a': 0.1, 'e': 0.7960837985490558}",25,8,-59.042286171617135,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 0}",1
651,False,"{'a': 0.1, 'e': 0.795478214202318}",20,0,-152.49667954590888,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
652,False,"{'a': 0.1, 'e': 0.7948718343774324}",25,0,-155.65887198219613,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
653,False,"{'a': 0.1, 'e': 0.7942646596807786}",30,0,-164.13268797451477,"{0: 17, 1: 3, 2: 7, 3: 1, 4: 2}",0
654,False,"{'a': 0.1, 'e': 0.7936566907195313}",30,0,-100.46130246478673,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
655,False,"{'a': 0.1, 'e': 0.7930479281016595}",30,0,-154.9014237652637,"{0: 15, 1: 5, 2: 7, 3: 2, 4: 1}",0
656,False,"{'a': 0.1, 'e': 0.7924383724359255}",25,0,-68.31987611253432,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
657,False,"{'a': 0.1, 'e': 0.7918280243318853}",30,0,-110.78721651958297,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
658,False,"{'a': 0.1, 'e': 0.7912168843998867}",20,0,-82.28800300883721,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
659,False,"{'a': 0.1, 'e': 0.7906049532510695}",25,0,-116.03827311449193,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
660,False,"{'a': 0.1, 'e': 0.7899922314973651}",20,0,-78.85415582601782,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
661,False,"{'a': 0.1, 'e': 0.789378719751495}",20,0,-63.94041419383574,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
662,False,"{'a': 0.1, 'e': 0.7887644186269709}",20,1,-80.57323712551991,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 0}",1
663,False,"{'a': 0.1, 'e': 0.7881493287380938}",25,0,-26.03571184152338,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
664,False,"{'a': 0.1, 'e': 0.7875334506999537}",20,0,-86.294416940083,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
665,False,"{'a': 0.1, 'e': 0.7869167851284287}",20,6,-28.19799960178414,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
666,False,"{'a': 0.1, 'e': 0.7862993326401839}",20,8,-66.38378500435702,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 1}",1
667,False,"{'a': 0.1, 'e': 0.7856810938526722}",20,10,-45.67105672213941,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
668,False,"{'a': 0.1, 'e': 0.785062069384132}",20,0,-198.12428296900973,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 4}",0
669,False,"{'a': 0.1, 'e': 0.7844422598535878}",25,0,-52.628583003011,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
670,False,"{'a': 0.1, 'e': 0.7838216658808492}",20,0,-82.61446484973938,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
671,False,"{'a': 0.1, 'e': 0.7832002880865101}",20,0,-125.77725450182034,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
672,False,"{'a': 0.1, 'e': 0.7825781270919481}",25,0,-54.06901882490088,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
673,False,"{'a': 0.1, 'e': 0.7819551835193241}",20,0,-107.60659802132295,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
674,False,"{'a': 0.1, 'e': 0.781331457991582}",25,7,-22.36802335521436,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
675,False,"{'a': 0.1, 'e': 0.7807069511324468}",20,0,-38.91702839353799,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 1}",0
676,False,"{'a': 0.1, 'e': 0.7800816635664256}",25,0,-152.30448272864712,"{0: 18, 1: 1, 2: 1, 3: 2, 4: 3}",0
677,False,"{'a': 0.1, 'e': 0.7794555959188059}",20,10,-19.283030197742256,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
678,False,"{'a': 0.1, 'e': 0.7788287488156552}",20,0,-109.86050987546338,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
679,False,"{'a': 0.1, 'e': 0.7782011228838206}",25,5,-55.8659128104624,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
680,False,"{'a': 0.1, 'e': 0.7775727187509279}",25,0,-172.42078714013988,"{0: 14, 1: 0, 2: 5, 3: 5, 4: 1}",0
681,False,"{'a': 0.1, 'e': 0.7769435370453813}",25,0,-137.56707901526133,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
682,False,"{'a': 0.1, 'e': 0.7763135783963624}",30,0,-184.72912220818927,"{0: 16, 1: 2, 2: 9, 3: 1, 4: 2}",0
683,False,"{'a': 0.1, 'e': 0.7756828434338298}",30,0,-31.988126635299047,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
684,False,"{'a': 0.1, 'e': 0.7750513327885183}",25,0,-177.14522789521698,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
685,False,"{'a': 0.1, 'e': 0.7744190470919388}",30,16,-23.612687363945728,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
686,False,"{'a': 0.1, 'e': 0.7737859869763766}",30,0,-198.26827980752907,"{0: 16, 1: 6, 2: 3, 3: 2, 4: 3}",0
687,False,"{'a': 0.1, 'e': 0.7731521530748919}",30,12,-22.822490426900945,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
688,False,"{'a': 0.1, 'e': 0.7725175460213186}",20,0,-32.89386580401909,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
689,False,"{'a': 0.1, 'e': 0.7718821664502638}",20,0,-82.48009753689483,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
690,False,"{'a': 0.1, 'e': 0.7712460149971067}",20,0,-67.02437869829234,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
691,False,"{'a': 0.1, 'e': 0.7706090922979988}",30,0,-135.06533855525782,"{0: 21, 1: 4, 2: 2, 3: 0, 4: 3}",0
692,False,"{'a': 0.1, 'e': 0.7699713989898629}",30,0,-83.08990847412801,"{0: 23, 1: 1, 2: 3, 3: 2, 4: 1}",0
693,False,"{'a': 0.1, 'e': 0.7693329357103922}",30,0,-34.92088995655041,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
694,False,"{'a': 0.1, 'e': 0.7686937030980499}",25,10,-29.449531599333802,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 0}",1
695,False,"{'a': 0.1, 'e': 0.7680537017920686}",25,0,-42.125889624456384,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
696,False,"{'a': 0.1, 'e': 0.7674129324324495}",30,0,-164.28732391486443,"{0: 17, 1: 4, 2: 4, 3: 4, 4: 1}",0
697,False,"{'a': 0.1, 'e': 0.7667713956599618}",25,0,-64.00855309214172,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
698,False,"{'a': 0.1, 'e': 0.7661290921161424}",20,0,-68.46253210436052,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
699,False,"{'a': 0.1, 'e': 0.7654860224432948}",20,0,-62.190899420535814,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
700,False,"{'a': 0.1, 'e': 0.7648421872844885}",30,0,-35.98850032409855,"{0: 24, 1: 4, 2: 1, 3: 0, 4: 1}",0
701,False,"{'a': 0.1, 'e': 0.7641975872835586}",25,0,-17.055573956939202,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
702,False,"{'a': 0.1, 'e': 0.7635522230851052}",35,0,-206.1959687026559,"{0: 22, 1: 2, 2: 7, 3: 0, 4: 4}",0
703,False,"{'a': 0.1, 'e': 0.7629060953344923}",35,0,-89.54878185094081,"{0: 24, 1: 4, 2: 6, 3: 0, 4: 1}",0
704,False,"{'a': 0.1, 'e': 0.7622592046778476}",25,0,-62.254653911590985,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
705,False,"{'a': 0.1, 'e': 0.7616115517620617}",30,0,-94.04051703984521,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
706,False,"{'a': 0.1, 'e': 0.7609631372347876}",30,0,-130.46000558884268,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
707,False,"{'a': 0.1, 'e': 0.7603139617444397}",20,0,-45.10636449995921,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
708,False,"{'a': 0.1, 'e': 0.7596640259401933}",25,0,-80.8405973493793,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
709,False,"{'a': 0.1, 'e': 0.7590133304719844}",20,14,-33.4558591631258,"{0: 4, 1: 0, 2: 0, 3: 2, 4: 0}",1
710,False,"{'a': 0.1, 'e': 0.7583618759905082}",20,13,-7.67946524257674,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
711,False,"{'a': 0.1, 'e': 0.7577096631472192}",25,0,-128.55854003365246,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
712,False,"{'a': 0.1, 'e': 0.7570566925943303}",20,0,-138.31537933649267,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
713,False,"{'a': 0.1, 'e': 0.7564029649848117}",20,0,-73.01515307767504,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
714,False,"{'a': 0.1, 'e': 0.7557484809723913}",20,9,-5.845954770687259,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
715,False,"{'a': 0.1, 'e': 0.7550932412115529}",25,17,-44.16568252757052,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
716,False,"{'a': 0.1, 'e': 0.7544372463575362}",20,0,-87.02842697922735,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
717,False,"{'a': 0.1, 'e': 0.753780497066336}",30,0,-126.48908509079651,"{0: 20, 1: 2, 2: 4, 3: 3, 4: 1}",0
718,False,"{'a': 0.1, 'e': 0.7531229939947015}",20,0,-14.681477202938245,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
719,False,"{'a': 0.1, 'e': 0.7524647378001358}",20,0,-34.50124544403604,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
720,False,"{'a': 0.1, 'e': 0.7518057291408949}",25,0,-49.532753615173306,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
721,False,"{'a': 0.1, 'e': 0.7511459686759877}",25,0,-137.98077837019022,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
722,False,"{'a': 0.1, 'e': 0.7504854570651743}",25,0,-71.25995640342677,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
723,False,"{'a': 0.1, 'e': 0.7498241949689665}",20,0,-62.43415581212726,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
724,False,"{'a': 0.1, 'e': 0.7491621830486261}",20,10,-36.755255224624506,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
725,False,"{'a': 0.1, 'e': 0.7484994219661651}",20,0,-89.02963847651593,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
726,False,"{'a': 0.1, 'e': 0.7478359123843445}",25,0,-91.16464705200583,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
727,False,"{'a': 0.1, 'e': 0.7471716549666739}",30,0,-156.5039115174624,"{0: 20, 1: 1, 2: 5, 3: 2, 4: 2}",0
728,False,"{'a': 0.1, 'e': 0.7465066503774105}",20,0,-26.051903933107965,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
729,False,"{'a': 0.1, 'e': 0.745840899281559}",20,0,-88.57617079924688,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
730,False,"{'a': 0.1, 'e': 0.7451744023448704}",20,0,-62.01488634903267,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
731,False,"{'a': 0.1, 'e': 0.7445071602338416}",20,14,-2.929862379443377,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
732,False,"{'a': 0.1, 'e': 0.7438391736157144}",25,0,-101.72513263418439,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
733,False,"{'a': 0.1, 'e': 0.7431704431584757}",20,0,-62.60003825621309,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
734,False,"{'a': 0.1, 'e': 0.7425009695308558}",20,0,-1.2216134733442354,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",1
